participant,min_train_loss,min_train_mae,min_train_loss_epoch,min_train_mae_epoch,end_epoch,init_src_content_0,trained_src_content_0,init_src_content_1,trained_src_content_1,init_att_src_edge_0,trained_att_src_edge_0,init_src_edge_0,trained_src_edge_0,init_full_src_edge_0,trained_full_src_edge_0,init_dst_content_0,trained_dst_content_0,init_att_dst_edge_0,trained_att_dst_edge_0,init_dst_edge_0,trained_dst_edge_0,init_full_dst_edge_0,trained_full_dst_edge_0,init_att_edge_0,trained_att_edge_0,init_edge_0,trained_edge_0,init_full_edge_0,trained_full_edge_0,init_bias_0,trained_bias_0
31,0.14058952,0.35074034,6773,4105,6774,1.2065660953521729,-35.13938903808594,0.5664463639259338,-5.77011251449585,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.2594414949417114,-0.14564478397369385,0.2594414949417114,-0.14564478397369385,,
32,0.06134722,0.19423063,9999,9074,10000,0.8883564472198486,-16.475475311279297,0.5100530385971069,-67.9251708984375,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.49513715505599976,-18.00519561767578,0.49513715505599976,-18.00519561767578,,
33,0.003053643,0.042709753,7853,6711,7855,-0.06432165205478668,-39.32210922241211,-0.4077286124229431,-47.62748718261719,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.08412288129329681,0.0006951155955903232,-0.08412288129329681,0.0006951155955903232,,
34,0.002313073,0.04004777,6566,6567,6568,0.48643043637275696,-28.98104476928711,0.6642447710037231,-36.49845886230469,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6103087067604065,0.0004744830948766321,0.6103087067604065,0.0004744830948766321,,
35,0.011827902,0.100263305,9933,9904,9934,0.42480769753456116,-60.242652893066406,-0.09273520112037659,-36.366455078125,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.19576577842235565,0.025928936898708344,0.19576577842235565,0.025928936898708344,,
36,0.004418835,0.05416868,9999,9999,10000,-1.3744091987609863,-37.06051254272461,0.5971361994743347,-47.488399505615234,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.3457005023956299,-1.7877846956253052,-1.3457005023956299,-1.7877846956253052,,
37,0.0008339033,0.02285254,8618,8378,8619,0.261403352022171,-36.740203857421875,-1.1057016849517822,-43.46540069580078,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.23508241772651672,-0.23508241772651672,-0.23508241772651672,-0.23508241772651672,,
38,0.010770142,0.09463234,9801,8321,9802,-1.322622537612915,-51.73727035522461,0.476764976978302,-33.73534393310547,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.45912763476371765,-0.15875588357448578,0.45912763476371765,-0.15875588357448578,,
39,0.019816386,0.11566239,9999,9999,10000,-0.7519884705543518,-60.7009162902832,-1.3805947303771973,-33.29151916503906,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.372880458831787,-2.6085782051086426,-1.372880458831787,-2.6085782051086426,,
40,0.031149795,0.14471361,9999,9999,10000,1.027469515800476,-57.351871490478516,-0.9835376739501953,-19.861495971679688,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6656320691108704,-5.821319103240967,-0.6656320691108704,-5.821319103240967,,
41,0.029344877,0.1479434,8279,8279,8280,-1.3634098768234253,-10.340866088867188,-1.1690222024917603,-34.26927185058594,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.516316294670105,-0.040703579783439636,1.516316294670105,-0.040703579783439636,,
42,0.004954914,0.05722781,7347,7308,7348,-0.23830299079418182,-26.415245056152344,-0.3432936668395996,-42.38213348388672,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.8529977798461914,-1.7222667932510376,0.8529977798461914,-1.7222667932510376,,
43,0.0012389183,0.027580932,4241,4241,4242,0.9619158506393433,-20.17666244506836,0.9613121151924133,-16.34801483154297,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.476306438446045,-0.006095536518841982,1.476306438446045,-0.006095536518841982,,
44,0.19615299,0.40454784,9999,9999,10000,0.5572234988212585,-77.85081481933594,0.5662506818771362,-5.224191665649414,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.4594191312789917,0.004918207880109549,-1.4594191312789917,0.004918207880109549,,
45,0.005364351,0.06118169,7071,5072,7072,-0.2875116467475891,-44.193180084228516,0.7107074856758118,-28.382518768310547,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6101912260055542,-0.1712205559015274,0.6101912260055542,-0.1712205559015274,,
46,0.015843615,0.1072217,8284,8284,8285,-0.21924470365047455,-49.812469482421875,0.6066398024559021,-29.384849548339844,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.179434061050415,-7.091481685638428,-1.179434061050415,-7.091481685638428,,
47,0.14872968,0.34388474,9999,8381,10000,-0.4164073169231415,-7.410331726074219,-0.3327958881855011,-59.709808349609375,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.022069038823246956,-0.03841070830821991,-0.022069038823246956,-0.03841070830821991,,
48,0.16871488,0.34834754,9999,9999,10000,-0.8360863924026489,-86.37312316894531,0.3969595730304718,-11.095193862915039,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.4105321168899536,-0.0699714943766594,-1.4105321168899536,-0.0699714943766594,,
49,0.42884594,0.5362654,1170,661,1172,0.42661696672439575,1.0626771450042725,0.269279420375824,1.6089482307434082,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.8145096898078918,7.1140594482421875,0.8145096898078918,7.1140594482421875,,
50,0.0047116275,0.053556856,8816,8816,8817,-0.5662497878074646,-30.465957641601562,-0.0713760256767273,-44.06635284423828,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6596444249153137,0.006910934112966061,0.6596444249153137,0.006910934112966061,,
51,0.20114283,0.3754812,9999,9999,10000,-0.25363603234291077,-3.3014121055603027,-0.3508189022541046,-67.28756713867188,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.5292205810546875,-18.503185272216797,1.5292205810546875,-18.503185272216797,,
52,0.16174816,0.3481482,9999,9999,10000,-1.3004671335220337,-5.576970100402832,0.5255990028381348,-56.70562744140625,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.09497776627540588,-0.10175743699073792,0.09497776627540588,-0.10175743699073792,,
53,0.0405276,0.15046664,9999,9999,10000,0.5280246734619141,-53.98710250854492,-1.2854901552200317,-23.064697265625,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.6055556535720825,-0.2575102746486664,-1.6055556535720825,-0.2575102746486664,,
54,0.035297018,0.15763107,9999,9999,10000,0.6023678183555603,-69.38967895507812,0.6709282398223877,-29.071382522583008,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5797481536865234,-0.014506190083920956,-0.5797481536865234,-0.014506190083920956,,
55,0.077158555,0.24800019,9999,9999,10000,0.13566598296165466,-7.240490913391113,0.8429548144340515,-67.11102294921875,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.3992525339126587,-14.37977123260498,0.3992525339126587,-14.37977123260498,,
56,0.0059826584,0.06520618,7532,7531,7571,0.2882702648639679,-32.57048034667969,-0.20447289943695068,-46.04267120361328,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.301224708557129,0.0004525559488683939,1.301224708557129,0.0004525559488683939,,
57,0.016762605,0.108440176,9999,9999,10000,-0.17934730648994446,-66.64986419677734,0.9668579697608948,-27.256244659423828,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.4152427017688751,-0.04381445422768593,-0.4152427017688751,-0.04381445422768593,,
58,0.00028632482,0.0140268775,9489,9490,9500,0.7992240786552429,-35.588233947753906,-1.2387431859970093,-38.212921142578125,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.5294399261474609,9.5055736892391e-05,0.5294399261474609,9.5055736892391e-05,,
59,0.4658753,0.57539725,3870,3872,3873,-0.6188797354698181,0.6406487822532654,1.1346040964126587,0.15187379717826843,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.8561566472053528,18.93411636352539,-0.8561566472053528,18.93411636352539,,
60,0.026773749,0.13905741,9438,7721,9439,-1.2981654405593872,-48.9304313659668,1.0269677639007568,-22.235937118530273,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.16223213076591492,-2.9368865489959717,-0.16223213076591492,-2.9368865489959717,,
61,0.39832908,0.5315131,3586,2240,3588,-1.3778455257415771,0.7907746434211731,-0.46197041869163513,-4.27661657333374,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.5808378458023071,7.48926305770874,1.5808378458023071,7.48926305770874,,
62,0.010640529,0.06892992,9820,9082,9821,-0.9054468274116516,-20.059059143066406,0.8350686430931091,-39.88334274291992,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.8427178859710693,0.007271852344274521,-0.8427178859710693,0.007271852344274521,,
63,0.0186667,0.10793729,9053,8466,9054,-0.7000321745872498,-21.158658981323242,0.5922596454620361,-39.53090286254883,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.1276770383119583,-0.12655429542064667,0.1276770383119583,-0.12655429542064667,,
64,0.031197522,0.1500321,9999,8673,10000,0.3670177757740021,-66.38291931152344,0.23379868268966675,-31.765827178955078,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.3113207817077637,-2.032726764678955,-1.3113207817077637,-2.032726764678955,,
65,0.033355135,0.16908562,9999,9999,10000,1.3190058469772339,-48.21483612060547,-1.3876807689666748,-33.5817985534668,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.3818020820617676,-0.11140328645706177,-1.3818020820617676,-0.11140328645706177,,
66,0.17099269,0.33744824,7941,5900,7942,0.8438099026679993,-32.18004608154297,-0.5614528059959412,-1.535558819770813,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.0582606792449951,-1.0582606792449951,-1.0582606792449951,-1.0582606792449951,,
67,0.16574143,0.35156757,9999,9985,10000,-0.26961490511894226,-79.22698974609375,0.6585861444473267,-9.21015453338623,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.2503534257411957,-2.000370502471924,-0.2503534257411957,-2.000370502471924,,
68,0.10119909,0.27377233,9999,9999,10000,-0.48469868302345276,-80.67692565917969,0.34816837310791016,-15.01048469543457,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6846081018447876,-3.0136594772338867,0.6846081018447876,-3.0136594772338867,,
69,0.32182682,0.4282091,9999,9999,10000,1.0653293132781982,0.7289316654205322,-0.39969709515571594,-0.5222061276435852,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.17554263770580292,53.13222122192383,0.17554263770580292,53.13222122192383,,
70,1.0107273,0.87007016,4164,4165,4166,-0.31430184841156006,0.510039746761322,1.206634521484375,-0.4834805727005005,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.5691924691200256,18.242591857910156,-0.5691924691200256,18.242591857910156,,
71,0.32602996,0.43400377,3355,1547,3356,-0.6964141130447388,0.8321664929389954,0.09761732816696167,-0.6685816049575806,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6053739190101624,19.494617462158203,-0.6053739190101624,19.494617462158203,,
72,0.037337225,0.17050226,8827,8827,8828,1.1538335084915161,-25.865022659301758,0.8888534307479858,-54.73017120361328,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.4297542870044708,-0.004657846409827471,0.4297542870044708,-0.004657846409827471,,
73,0.64328504,0.692196,4272,2068,4276,1.0162910223007202,1.4619855880737305,0.8108890056610107,1.1402376890182495,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.6869592070579529,12.522826194763184,0.6869592070579529,12.522826194763184,,
74,0.7424315,0.6931378,9999,9999,10000,1.269148588180542,-0.7083156704902649,-1.381492257118225,0.33100658655166626,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.7300922870635986,64.41796875,1.7300922870635986,64.41796875,,
75,0.0016449805,0.038645618,8429,8429,8430,0.2894572913646698,-39.202632904052734,-0.38509896397590637,-30.997535705566406,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.1713318824768066,-0.06821201741695404,1.1713318824768066,-0.06821201741695404,,
76,0.42131975,0.49699822,1136,729,1145,1.0628725290298462,1.2620772123336792,-0.25671812891960144,1.1030350923538208,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.3989684283733368,8.51708698272705,0.3989684283733368,8.51708698272705,,
77,0.1216649,0.31494465,9999,9999,10000,0.2409624606370926,-56.83742141723633,-0.8511466383934021,-14.608826637268066,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.6615182161331177,-0.004515924025326967,-0.6615182161331177,-0.004515924025326967,,
78,0.0030138039,0.04955809,7791,6862,7792,0.7322089076042175,-44.54432678222656,1.0728223323822021,-37.19816207885742,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.20401224493980408,-0.20401224493980408,-0.20401224493980408,-0.20401224493980408,,
